,Latitude,Longitude,ChcTemp,geometry,Location,X,Y
188,33.2,-108.20438899999999,89.754153,POINT (-12045257.48507729 3695807.094336683),"(-108.20438899999999, 33.2)",-12045257.48507729,3695807.094336683
189,32.5006,-106.9291,89.754153,POINT (-11903292.96298303 3617950.242475867),"(-106.9291, 32.5006)",-11903292.962983029,3617950.2424758673
190,35.773333,-106.68888899999999,89.754153,POINT (-11876552.79678009 3982269.213538209),"(-106.68888899999999, 35.773333)",-11876552.796780085,3982269.2135382094
191,32.284194,-106.71700000000001,89.754153,POINT (-11879682.09898578 3593860.036751258),"(-106.71700000000001, 32.284194)",-11879682.098985776,3593860.036751258
192,35.849444,-106.62833300000001,88.959094,POINT (-11869811.73369561 3990741.851301976),"(-106.62833300000001, 35.849444)",-11869811.733695611,3990741.8513019765
193,35.849444,-106.62833300000001,88.959094,POINT (-11869811.73369561 3990741.851301976),"(-106.62833300000001, 35.849444)",-11869811.733695611,3990741.8513019765
194,35.849444,-106.62833300000001,88.959094,POINT (-11869811.73369561 3990741.851301976),"(-106.62833300000001, 35.849444)",-11869811.733695611,3990741.8513019765
195,35.653333,-105.29,88.959094,POINT (-11720829.18562377 3968910.874643017),"(-105.29, 35.653333)",-11720829.185623774,3968910.8746430166
196,33.108333,-108.483333,88.887147,POINT (-12076309.38911713 3685602.770574136),"(-108.483333, 33.108333)",-12076309.389117131,3685602.7705741357
197,32.268889,-106.719444,88.155982,POINT (-11879954.16382127 3592156.291944667),"(-106.719444, 32.268889)",-11879954.163821273,3592156.2919446668
198,33.198611,-108.204444,88.155982,POINT (-12045263.60764929 3695652.471563971),"(-108.204444, 33.198611)",-12045263.607649285,3695652.4715639707
199,33.2,-108.20438899999999,88.155982,POINT (-12045257.48507729 3695807.094336683),"(-108.20438899999999, 33.2)",-12045257.48507729,3695807.094336683
200,33.198611,-108.204444,88.155982,POINT (-12045263.60764929 3695652.471563971),"(-108.204444, 33.198611)",-12045263.607649285,3695652.4715639707
201,35.653333,-105.29,88.155982,POINT (-11720829.18562377 3968910.874643017),"(-105.29, 35.653333)",-11720829.185623774,3968910.8746430166
202,32.284194,-106.71700000000001,88.155982,POINT (-11879682.09898578 3593860.036751258),"(-106.71700000000001, 32.284194)",-11879682.098985776,3593860.036751258
203,35.653333,-105.29,88.155982,POINT (-11720829.18562377 3968910.874643017),"(-105.29, 35.653333)",-11720829.185623774,3968910.8746430166
204,33.108333,-108.483333,87.872952,POINT (-12076309.38911713 3685602.770574136),"(-108.483333, 33.108333)",-12076309.389117131,3685602.7705741357
205,35.849444,-106.62833300000001,87.670162,POINT (-11869811.73369561 3990741.851301976),"(-106.62833300000001, 35.849444)",-11869811.733695611,3990741.8513019765
206,33.184722,-108.174444,87.344607,POINT (-12041924.02292549 3694106.355156343),"(-108.174444, 33.184722)",-12041924.022925487,3694106.3551563434
207,36.5497,-105.69200000000001,87.344607,POINT (-11765579.62092267 4068693.992646911),"(-105.69200000000001, 36.5497)",-11765579.620922672,4068693.992646911
208,32.554722,-107.995,87.344607,POINT (-12021948.40821958 3623975.07595658),"(-107.995, 32.554722)",-12021948.40821958,3623975.07595658
209,33.2,-108.2,87.344607,POINT (-12044768.9038322 3695807.094336683),"(-108.2, 33.2)",-12044768.9038322,3695807.094336683
210,35.849444,-106.62888899999999,87.344607,POINT (-11869873.62733249 3990741.851301976),"(-106.62888899999999, 35.849444)",-11869873.627332488,3990741.8513019765
211,33.79,-106.86,87.344607,POINT (-11895600.78616921 3761485.593904714),"(-106.86, 33.79)",-11895600.786169214,3761485.5939047136
212,35.849444,-106.62833300000001,86.52475,POINT (-11869811.73369561 3990741.851301976),"(-106.62833300000001, 35.849444)",-11869811.733695611,3990741.8513019765
213,33.2,-108.20438899999999,86.52475,POINT (-12045257.48507729 3695807.094336683),"(-108.20438899999999, 33.2)",-12045257.48507729,3695807.094336683
214,35.849444,-106.62833300000001,86.52475,POINT (-11869811.73369561 3990741.851301976),"(-106.62833300000001, 35.849444)",-11869811.733695611,3990741.8513019765
215,35.875833,-106.661667,86.52475,POINT (-11873522.45760171 3993679.46134452),"(-106.661667, 35.875833)",-11873522.457601711,3993679.46134452
216,32.5006,-106.9291,86.52475,POINT (-11903292.96298303 3617950.242475867),"(-106.9291, 32.5006)",-11903292.962983029,3617950.2424758673
217,36.305,-106.05666699999999,86.52475,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
218,36.305,-106.05666699999999,86.52475,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
219,33.198611,-108.204444,85.696184,POINT (-12045263.60764929 3695652.471563971),"(-108.204444, 33.198611)",-12045263.607649285,3695652.4715639707
220,36.305,-106.05666699999999,85.696184,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
221,36.305,-106.05666699999999,85.696184,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
222,33.108333,-108.483333,85.696184,POINT (-12076309.38911713 3685602.770574136),"(-108.483333, 33.108333)",-12076309.389117131,3685602.7705741357
223,33.108333,-108.483333,85.696184,POINT (-12076309.38911713 3685602.770574136),"(-108.483333, 33.108333)",-12076309.389117131,3685602.7705741357
224,33.2,-108.20438899999999,85.696184,POINT (-12045257.48507729 3695807.094336683),"(-108.20438899999999, 33.2)",-12045257.48507729,3695807.094336683
225,36.305,-106.05666699999999,85.696184,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
226,33.2,-108.2,85.696184,POINT (-12044768.9038322 3695807.094336683),"(-108.2, 33.2)",-12044768.9038322,3695807.094336683
227,33.246666999999995,-108.87833300000001,85.52940500000001,POINT (-12120280.58798048 3701002.041013531),"(-108.87833300000001, 33.246666999999995)",-12120280.587980475,3701002.0410135314
228,36.305,-106.05666699999999,85.110878,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
229,32.5006,-106.9291,84.85866999999999,POINT (-11903292.96298303 3617950.242475867),"(-106.9291, 32.5006)",-11903292.962983029,3617950.2424758673
230,33.183333000000005,-108.16666699999999,84.85866999999999,POINT (-12041058.29124559 3693951.732383632),"(-108.16666699999999, 33.183333000000005)",-12041058.291245587,3693951.732383632
231,36.304444000000004,-106.052222,84.011961,POINT (-11805679.3505352 4041392.219612916),"(-106.052222, 36.304444000000004)",-11805679.350535205,4041392.219612916
232,36.305,-106.05666699999999,84.011961,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
233,36.305,-106.05666699999999,84.011961,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
234,31.994166999999997,-106.84888899999999,84.011961,POINT (-11894363.91530701 3561574.378794956),"(-106.84888899999999, 31.994166999999997)",-11894363.915307008,3561574.3787949565
235,33.2,-108.20438899999999,84.011961,POINT (-12045257.48507729 3695807.094336683),"(-108.20438899999999, 33.2)",-12045257.48507729,3695807.094336683
236,36.305,-106.05666699999999,83.155798,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
237,33.1847,-108.1751,83.155798,POINT (-12041997.04851145 3694103.906127546),"(-108.1751, 33.1847)",-12041997.048511447,3694103.9061275455
238,32.5,-106.91666699999999,83.06965100000001,POINT (-11901908.92775399 3617883.450781391),"(-106.91666699999999, 32.5)",-11901908.927753994,3617883.450781391
239,36.304444000000004,-106.052222,82.289909,POINT (-11805679.3505352 4041392.219612916),"(-106.052222, 36.304444000000004)",-11805679.350535205,4041392.219612916
240,36.305,-106.05666699999999,82.289909,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
241,36.305,-106.05666699999999,82.289909,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
242,32.606667,-107.195,82.289909,POINT (-11932892.81558496 3629757.566905838),"(-107.195, 32.606667)",-11932892.81558496,3629757.5669058375
243,32.288333,-106.7325,82.202775,POINT (-11881407.55109307 3594320.788123651),"(-106.7325, 32.288333)",-11881407.551093072,3594320.7881236514
244,36.305,-106.05666699999999,81.590007,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
245,36.5084,-105.72399999999999,81.414013,POINT (-11769141.84462805 4064096.497677149),"(-105.72399999999999, 36.5084)",-11769141.844628055,4064096.4976771493
246,32.748333,-107.835,81.414013,POINT (-12004137.28969266 3645527.753888557),"(-107.835, 32.748333)",-12004137.289692655,3645527.753888557
247,36.5084,-105.72399999999999,81.414013,POINT (-11769141.84462805 4064096.497677149),"(-105.72399999999999, 36.5084)",-11769141.844628055,4064096.4976771493
248,33.2,-108.20438899999999,81.414013,POINT (-12045257.48507729 3695807.094336683),"(-108.20438899999999, 33.2)",-12045257.48507729,3695807.094336683
249,32.496666999999995,-106.91666699999999,81.414013,POINT (-11901908.92775399 3617512.422918577),"(-106.91666699999999, 32.496666999999995)",-11901908.927753994,3617512.4229185767
250,36.305,-106.05666699999999,81.414013,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
251,36.5084,-105.72399999999999,80.972219,POINT (-11769141.84462805 4064096.497677149),"(-105.72399999999999, 36.5084)",-11769141.844628055,4064096.4976771493
252,32.284194,-106.71700000000001,80.972219,POINT (-11879682.09898578 3593860.036751258),"(-106.71700000000001, 32.284194)",-11879682.098985776,3593860.036751258
253,36.305,-106.05666699999999,80.527812,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
254,32.5014,-106.92615,80.527812,POINT (-11902964.57048519 3618039.298068501),"(-106.92615, 32.5014)",-11902964.57048519,3618039.298068501
255,31.803333000000002,-107.786667,80.527812,POINT (-11998756.88474414 3540330.835088914),"(-107.786667, 31.803333000000002)",-11998756.884744145,3540330.8350889143
256,35.653333,-105.29,80.527812,POINT (-11720829.18562377 3968910.874643017),"(-105.29, 35.653333)",-11720829.185623774,3968910.8746430166
257,36.304444000000004,-106.052222,80.438613,POINT (-11805679.3505352 4041392.219612916),"(-106.052222, 36.304444000000004)",-11805679.350535205,4041392.219612916
258,36.305,-106.05666699999999,80.08075,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
259,36.5084,-105.72399999999999,79.630995,POINT (-11769141.84462805 4064096.497677149),"(-105.72399999999999, 36.5084)",-11769141.844628055,4064096.4976771493
260,33.184722,-108.174444,79.630995,POINT (-12041924.02292549 3694106.355156343),"(-108.174444, 33.184722)",-12041924.022925487,3694106.3551563434
261,33.831389,-108.799444,79.630995,POINT (-12111498.70467128 3766092.996309157),"(-108.799444, 33.831389)",-12111498.704671282,3766092.996309157
262,32.268889,-106.719444,79.630995,POINT (-11879954.16382127 3592156.291944667),"(-106.719444, 32.268889)",-11879954.163821273,3592156.2919446668
263,32.269721999999994,-106.721667,79.630995,POINT (-11880201.62704931 3592249.021080497),"(-106.721667, 32.269721999999994)",-11880201.627049308,3592249.021080497
264,32.0647,-106.154,79.630995,POINT (-11817009.22566916 3569426.076439079),"(-106.154, 32.0647)",-11817009.225669162,3569426.076439079
265,32.841667,-108.51,79.40509499999999,POINT (-12079277.94597812 3655917.647242256),"(-108.51, 32.841667)",-12079277.945978116,3655917.6472422564
266,32.283056,-106.725,79.178506,POINT (-11880572.65491212 3593733.355170735),"(-106.725, 32.283056)",-11880572.654912122,3593733.355170735
267,36.305,-106.05666699999999,78.723239,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
268,36.5084,-105.72399999999999,78.723239,POINT (-11769141.84462805 4064096.497677149),"(-105.72399999999999, 36.5084)",-11769141.844628055,4064096.4976771493
269,35.82,-106.626667,78.448728,POINT (-11869626.27542395 3987464.160215059),"(-106.626667, 35.82)",-11869626.275423946,3987464.160215059
270,33.2874,-108.2663,78.265152,POINT (-12052149.3860718 3705536.417832014),"(-108.2663, 33.2874)",-12052149.386071796,3705536.417832014
271,32.266667,-106.683333,78.265152,POINT (-11875934.30568924 3591908.940036124),"(-106.683333, 32.266667)",-11875934.305689238,3591908.940036124
272,32.266667,-106.683333,78.265152,POINT (-11875934.30568924 3591908.940036124),"(-106.683333, 32.266667)",-11875934.305689238,3591908.940036124
273,36.305,-106.05666699999999,77.804201,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
274,32.748333,-107.835,77.804201,POINT (-12004137.28969266 3645527.753888557),"(-107.835, 32.748333)",-12004137.289692655,3645527.753888557
275,33.245,-108.881667,77.804201,POINT (-12120651.72716278 3700816.47142238),"(-108.881667, 33.245)",-12120651.727162778,3700816.47142238
276,32.748333,-107.835,77.804201,POINT (-12004137.28969266 3645527.753888557),"(-107.835, 32.748333)",-12004137.289692655,3645527.753888557
277,35.82,-106.626667,77.804201,POINT (-11869626.27542395 3987464.160215059),"(-106.626667, 35.82)",-11869626.275423946,3987464.160215059
278,33.2833,-108.2666,77.804201,POINT (-12052182.78191903 3705080.007919762),"(-108.2666, 33.2833)",-12052182.781919032,3705080.007919762
279,36.305,-106.05666699999999,77.804201,POINT (-11806174.16567178 4041454.113249797),"(-106.05666699999999, 36.305)",-11806174.16567178,4041454.113249797
280,33.1987,-108.2051,77.804201,POINT (-12045336.63323525 3695662.378998652),"(-108.2051, 33.1987)",-12045336.633235246,3695662.3789986516
281,35.591111,-106.753056,77.61900899999999,POINT (-11883695.83454582 3961984.353286877),"(-106.753056, 35.591111)",-11883695.834545817,3961984.3532868773
282,32.749167,-107.83444399999999,77.396159,POINT (-12004075.39605577 3645620.594343878),"(-107.83444399999999, 32.749167)",-12004075.396055773,3645620.5943438783
283,36.304444000000004,-106.052222,76.873524,POINT (-11805679.3505352 4041392.219612916),"(-106.052222, 36.304444000000004)",-11805679.350535205,4041392.219612916
284,32.749167,-107.83444399999999,76.873524,POINT (-12004075.39605577 3645620.594343878),"(-107.83444399999999, 32.749167)",-12004075.396055773,3645620.5943438783
285,35.910833000000004,-106.23527800000001,76.873524,POINT (-11826057.05124186 3997575.643522285),"(-106.23527800000001, 35.910833000000004)",-11826057.05124186,3997575.643522285
286,36.323333,-105.608333,76.40370300000001,POINT (-11756265.85308647 4043494.93347451),"(-105.608333, 36.323333)",-11756265.85308647,4043494.9334745095
287,32.278056,-106.68888899999999,76.40370300000001,POINT (-11876552.79678009 3593176.757716769),"(-106.68888899999999, 32.278056)",-11876552.796780085,3593176.757716769
288,36.323333,-105.608333,75.93083,POINT (-11756265.85308647 4043494.93347451),"(-105.608333, 36.323333)",-11756265.85308647,4043494.9334745095
289,35.82,-106.626667,75.93083,POINT (-11869626.27542395 3987464.160215059),"(-106.626667, 35.82)",-11869626.275423946,3987464.160215059
290,33.2379,-108.2477,75.93083,POINT (-12050078.84354304 3700026.103037748),"(-108.2477, 33.2379)",-12050078.84354304,3700026.103037748
291,32.5,-106.91666699999999,75.167757,POINT (-11901908.92775399 3617883.450781391),"(-106.91666699999999, 32.5)",-11901908.927753994,3617883.450781391
292,36.5084,-105.72399999999999,74.975724,POINT (-11769141.84462805 4064096.497677149),"(-105.72399999999999, 36.5084)",-11769141.844628055,4064096.4976771493
293,33.198611,-108.204444,74.975724,POINT (-12045263.60764929 3695652.471563971),"(-108.204444, 33.198611)",-12045263.607649285,3695652.4715639707
294,32.748333,-107.835,74.975724,POINT (-12004137.28969266 3645527.753888557),"(-107.835, 32.748333)",-12004137.289692655,3645527.753888557
295,31.801667,-107.781667,74.975724,POINT (-11998200.28729018 3540145.376817252),"(-107.781667, 31.801667)",-11998200.287290178,3540145.376817252
296,32.748333,-107.835,74.975724,POINT (-12004137.28969266 3645527.753888557),"(-107.835, 32.748333)",-12004137.289692655,3645527.753888557
297,32.0825,-106.1544,74.975724,POINT (-11817053.75346548 3571407.5633752),"(-106.1544, 32.0825)",-11817053.75346548,3571407.5633751997
298,35.591111,-106.753056,74.590113,POINT (-11883695.83454582 3961984.353286877),"(-106.753056, 35.591111)",-11883695.834545817,3961984.3532868773
