OID_,id,gid,Latitude,Longitude,area_or_ams_map,twn_rng_sec,county,state,tect_prov,location_notes,meas_date,drill_date,collar_elevation,drill_depth,water_table,surf_temp,min_temp,max_temp,bot_temp,interval_id,depth,bottom,geoth_grad,geoth_grad_sym,geoth_grad_std_err,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,GeothermGrad,smu_id
426,f49f5877-5fc7-33e7-a678-661e0a2bbcf0,NM-00623,32.284134000000002,-106.735270400000005,DONA ANA COUNTY,23S/2E-28,,NM,BASIN AND RANGE,,,,1206.000000000000000,30.000000000000000,,,,22.370000000000001,22.370000000000001,a,10.000000000000000,30.000000000000000,88.000000000000000,,,,,,88.000000000000000,SMU 1579
427,b4a1f961-2bdb-3da1-be74-b888d6d4a87b,NM-00625,32.284433999999997,-106.717869899999997,DONA ANA COUNTY,23S/2E-8,,NM,BASIN AND RANGE,,,,1248.000000000000000,30.000000000000000,,,,34.070000000000000,34.070000000000000,a,10.000000000000000,30.000000000000000,446.000000000000000,,,,,,446.000000000000000,SMU 1579
428,aef25d3f-de16-3a6a-aae3-ebfcb445f1ed,NM-00626,32.284633999999997,-106.717269900000005,DONA ANA COUNTY,23S/2E-28,,NM,BASIN AND RANGE,,,,1266.000000000000000,30.000000000000000,,,,33.369999999999997,33.369999999999997,a,10.000000000000000,30.000000000000000,433.000000000000000,,,,,,433.000000000000000,SMU 1579
429,fa613c06-6b78-3728-a228-ba130389164b,NM-00632,32.550720900000002,-107.987707000000000,Las Cruces - Faywood,20S/11W-21C,,NM,BASIN AND RANGE,,1/19/1979 0:00:00,1/3/1979 0:00:00,1554.900000000000091,155.500000000000000,,,,39.289999999999999,39.289999999999999,a,61.000000000000000,155.500000000000000,127.000000000000000,,,,,,127.000000000000000,SMU 1511c
430,197cd39e-9421-33da-b7d6-bf9919cc7127,NM-00633,32.571220300000000,-107.995707400000001,Las Cruces - Faywood,20S/11W-17A,,NM,BASIN AND RANGE,,1/20/1979 0:00:00,1/27/1979 0:00:00,1554.900000000000091,152.400000000000006,,,,33.299999999999997,33.299999999999997,a,24.399999999999999,152.400000000000006,95.400000000000006,,,,,,95.400000000000006,SMU 1511c
431,ab124777-6df0-3303-bad0-2be552c4497d,NM-00636,32.512122300000001,-107.927705099999997,Las Cruces - Faywood,21S/11W-1E,,NM,BASIN AND RANGE,,1/19/1979 0:00:00,1/2/1979 0:00:00,1463.059999999999945,152.400000000000006,,,,21.170000000000002,21.170000000000002,a,30.500000000000000,152.400000000000006,31.899999999999999,,,,,,31.899999999999999,SMU 1511c
432,61f884f7-e60c-3413-9839-8445aad22e69,NM-00662,34.073387400000001,-106.932287700000003,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1457.000000000000000,,,,,,,a,15.000000000000000,76.000000000000000,54.700000000000003,,,54.700000000000003,,1.000000000000000,54.700000000000003,SMU 100583
433,f8745c9e-29bc-3ffe-8829-f89cc07174bd,NM-00665,34.045088000000000,-106.953888100000000,SOCORRO PROSPECT,,,NM,BASIN AND RANGE,,,,1622.000000000000000,,,,,,,a,15.000000000000000,30.000000000000000,158.500000000000000,,,158.500000000000000,,2.900000000000000,158.500000000000000,SMU 100583
434,5f04c04e-7982-3e46-9007-77ce1825830f,NM-00686,31.833446800000001,-106.617264300000002,DONA ANA COUNTY,28S/3E-27,,NM,BASIN AND RANGE,,,,1143.000000000000000,85.000000000000000,,,,27.340000000000000,27.340000000000000,b,10.000000000000000,25.000000000000000,195.000000000000000,,,,,,195.000000000000000,SMU 1579
435,5f04c04e-7982-3e46-9007-77ce1825830f,NM-00686,31.833446800000001,-106.617264300000002,DONA ANA COUNTY,28S/3E-27,,NM,BASIN AND RANGE,,,,1143.000000000000000,85.000000000000000,,,,27.340000000000000,27.340000000000000,a,25.000000000000000,50.000000000000000,43.000000000000000,,,,,,43.000000000000000,SMU 1579
436,0e85c21b-a91b-3c58-ae90-1fc6b0d437b1,NM-00693,31.850146100000000,-106.683866300000005,DONA ANA COUNTY,28S/3E-30,,NM,BASIN AND RANGE,,,,1227.000000000000000,180.000000000000000,,,,29.480000000000000,29.480000000000000,a,20.000000000000000,130.000000000000000,83.000000000000000,,,,,,83.000000000000000,SMU 1579
437,4bbda373-4f22-3776-bfb4-89ff3d8f9c40,NM-00694,31.833446599999998,-106.667265700000002,DONA ANA COUNTY,28S/3E-30,,NM,BASIN AND RANGE,,,,1224.000000000000000,170.000000000000000,,,,29.340000000000000,29.340000000000000,b,35.000000000000000,90.000000000000000,108.000000000000000,,,,,,108.000000000000000,SMU 1579
438,4bbda373-4f22-3776-bfb4-89ff3d8f9c40,NM-00694,31.833446599999998,-106.667265700000002,DONA ANA COUNTY,28S/3E-30,,NM,BASIN AND RANGE,,,,1224.000000000000000,170.000000000000000,,,,29.340000000000000,29.340000000000000,a,100.000000000000000,130.000000000000000,33.000000000000000,,,,,,33.000000000000000,SMU 1579
439,07260d8e-89e0-3e06-a008-cd50e3bd3751,NM-00705,32.188463499999997,-108.103941199999994,SILVER CITY AMS,,,NM,BASIN AND RANGE,,1/1/1983 0:00:00,,,34.000000000000000,,19.570000000000000,14.000000000000000,21.399999999999999,20.800000000000001,a,15.000000000000000,34.000000000000000,38.100000000000001,,,,,,38.100000000000001,SMU 100168
440,7e96a119-dbba-3b3e-afe2-80d7da98804f,NM-06011,32.500120400000000,-108.375617500000004,White Signal 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,80.000000000000000,,,,,18.879999999999999,a,,,14.600000000000000,,,,,,14.600000000000000,SMU 100574
441,b37566e7-320f-3a94-a6f3-a27d771126c2,NM-06013,32.500122200000000,-108.000607099999996,Dwyer 15,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,42.500000000000000,,,,,21.660000000000000,a,,,78.000000000000000,,,,,,78.000000000000000,SMU 100574
442,849fc857-58f9-30ca-8c11-5f7278b9a87d,NM-06014,31.750140500000001,-108.500615900000000,Playas 15,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,70.000000000000000,,,,,19.500000000000000,a,,,33.500000000000000,,,,,,33.500000000000000,SMU 100574
443,17219f13-da15-3287-9ed1-4a7092033c23,NM-06015,31.500146399999998,-108.750621100000004,Walnut Wells 15,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,60.000000000000000,,,,,24.850000000000001,a,,,78.000000000000000,,,,,,78.000000000000000,SMU 100574
444,c5df51de-ba83-3f31-9d18-4b7c4fe9a931,NM-06018,32.375122500000003,-108.625623500000003,Gold Hill 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,40.000000000000000,,,,,16.660000000000000,a,,,46.700000000000003,,,,,,46.700000000000003,SMU 100574
445,96dc8246-39c5-3397-bb8e-7d2d8e54ce1d,NM-06019,31.875137500000001,-108.375613299999998,Hachita 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,190.000000000000000,,,,,23.920000000000002,a,,,11.100000000000000,,,,,,11.100000000000000,SMU 100574
446,8999ba42-2107-3070-b518-aab8f1017e3f,NM-06021,31.750140500000001,-108.500615900000000,Hachita 15,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,100.000000000000000,,,,,22.899999999999999,a,,,32.200000000000003,,,,,,32.200000000000003,SMU 100574
447,94362381-0dd0-34bf-b98f-b0d9fbbd5f3a,NM-06024,32.500117299999999,-109.000634800000000,Canador Peak 15,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,50.000000000000000,,,,,21.340000000000000,a,,,15.000000000000000,,,,,,15.000000000000000,SMU 100574
448,84aaf055-4cc4-3da4-be6c-22b32c7e7534,NM-06027,32.375120699999997,-109.000633899999997,Summit 7.5,,,NM,Basin and Range,SW Corner of Map for Lat_Long,,,,35.000000000000000,,,,,24.539999999999999,a,,,145.000000000000000,,,,,,145.000000000000000,SMU 100574
449,f432127f-ef29-3599-9183-29d8da6b7ed4,NM-06035,35.174655100000003,-108.318935400000001,Gallup,11N/14W-21,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/11/1980 0:00:00,,2567.000000000000000,36.000000000000000,36.000000000000000,8.180000000000000,8.199999999999999,,8.550000000000001,a,20.000000000000000,36.000000000000000,21.899999999999999,,,,,,21.899999999999999,SMU 100562
450,78df23ca-2448-3f76-b1f5-2df5680046a6,NM-06037,35.088058500000002,-108.040526799999995,Gallup,10N/11W-19,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/12/1980 0:00:00,,2316.000000000000000,35.500000000000000,,10.070000000000000,10.180000000000000,,10.300000000000001,a,20.000000000000000,35.500000000000000,7.700000000000000,,,,,,7.700000000000000,SMU 100562
451,4e5af6ee-6225-3131-a5c8-3eeea069f153,NM-06047,35.417559400000002,-106.410282199999997,Albuquerque,14N/5E-28,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/16/1980 0:00:00,,1605.000000000000000,34.700000000000003,22.500000000000000,16.100000000000001,16.180000000000000,,16.460000000000001,a,28.000000000000000,35.000000000000000,1.700000000000000,,,,,,1.700000000000000,SMU 100562
452,2854309c-180e-3ec2-b686-3e3a2d8b3f68,NM-06056,34.903970299999997,-106.483780600000003,,7N/4E-23,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/19/1980 0:00:00,,1752.000000000000000,96.000000000000000,74.000000000000000,16.199999999999999,16.940000000000001,,18.949999999999999,a,70.000000000000000,96.000000000000000,6.600000000000000,,,,,,6.600000000000000,SMU 100562
453,8270cc32-8099-37c3-b30b-2eb1de5294e1,NM-06060,35.070668900000001,-105.992367599999994,Socorro,8N/8E-17,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/18/1980 0:00:00,,1934.000000000000000,60.000000000000000,45.000000000000000,,13.619999999999999,,13.670000000000000,a,56.000000000000000,58.000000000000000,0.000000000000000,I,,,,,0.000000000000000,SMU 100562
454,852dd204-9cf4-308f-97bd-791c437877db,NM-06070,34.047887400000000,-107.065591299999994,,3S/2W-17,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/24/1980 0:00:00,,1860.000000000000000,60.000000000000000,,30.000000000000000,14.800000000000001,,16.300000000000001,a,10.000000000000000,60.000000000000000,30.000000000000000,,,,,,30.000000000000000,SMU 100562
455,bef6c58e-0dbd-3dda-bb6d-71f74a589e22,NM-06077,34.211879400000001,-107.887915899999996,,1S/10W-16,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,2384.000000000000000,34.000000000000000,20.000000000000000,11.600000000000000,11.810000000000000,,12.240000000000000,a,20.000000000000000,34.000000000000000,28.000000000000000,,,,,,28.000000000000000,SMU 100562
456,28e86297-99ec-3b66-9613-2d75070df39a,NM-06078,34.044283000000000,-107.979917299999997,,3S/11W-16,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,2165.000000000000000,35.000000000000000,29.000000000000000,11.199999999999999,13.500000000000000,,14.300000000000001,a,27.000000000000000,35.000000000000000,100.000000000000000,,,,,,100.000000000000000,SMU 100562
457,7c988f3f-e54b-3b4e-a195-4534ef6d32c5,NM-06082,34.651773700000000,-106.958292499999999,Socorro,5N/1W-20,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/21/1980 0:00:00,,1583.000000000000000,52.200000000000003,5.500000000000000,20.500000000000000,21.550000000000001,,22.260000000000002,a,20.000000000000000,52.200000000000003,22.000000000000000,,,,,,22.000000000000000,SMU 100562
458,fa3d185b-0f8b-3e7e-932b-ad0d5dad602d,NM-06088,33.920988999999999,-107.357298700000001,Tularosa,4S/5W-33,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/24/1980 0:00:00,,2003.000000000000000,200.400000000000006,,,12.220000000000001,,22.710000000000001,a,131.000000000000000,200.000000000000000,53.399999999999999,,,,,,53.399999999999999,SMU 100562
459,d18970fc-6ebd-351e-b547-06dd8f149029,NM-06089,33.886190200000001,-107.278696299999993,Tularosa,6S/5W-2,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/24/1980 0:00:00,,1880.000000000000000,128.000000000000000,11.900000000000000,15.699999999999999,17.239999999999998,,21.140000000000001,a,20.000000000000000,128.000000000000000,36.100000000000001,,,,,,36.100000000000001,SMU 100562
460,c45d36de-7709-3422-8857-557b463e27fa,NM-06090,33.782992399999998,-107.350397599999994,Tularosa,6S/6W-23,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/24/1980 0:00:00,,2186.000000000000000,76.299999999999997,67.400000000000006,9.400000000000000,11.140000000000001,,14.640000000000001,a,20.000000000000000,70.000000000000000,110.000000000000000,,,,,,110.000000000000000,SMU 100562
461,47f66d85-7692-3f95-9967-0aee8ecc46f4,NM-06094,33.929096199999996,-105.789354099999997,Roswell,4S/11E-28,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/26/1980 0:00:00,,1799.000000000000000,48.000000000000000,35.100000000000001,13.000000000000000,13.789999999999999,,14.220000000000001,b,35.000000000000000,48.000000000000000,7.600000000000000,,,,,,7.600000000000000,SMU 100562
462,47f66d85-7692-3f95-9967-0aee8ecc46f4,NM-06094,33.929096199999996,-105.789354099999997,Roswell,4S/11E-28,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/26/1980 0:00:00,,1799.000000000000000,48.000000000000000,35.100000000000001,13.000000000000000,13.789999999999999,,14.220000000000001,a,23.000000000000000,35.000000000000000,39.000000000000000,,,,,,39.000000000000000,SMU 100562
463,a455ae8d-6967-34bb-84f6-97c92b794f2b,NM-06103,33.974786600000002,-107.593505800000003,Tularosa,4S/9W-12,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,2116.000000000000000,41.299999999999997,0.000000000000000,14.800000000000001,15.119999999999999,,15.460000000000001,a,21.000000000000000,41.299999999999997,16.699999999999999,,,,,,16.699999999999999,SMU 100562
464,f39b2326-aa89-3a40-9824-1a01257794d1,NM-06104,34.081583299999998,-107.735110599999999,Socorro,3S/9W-2,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,2150.000000000000000,80.000000000000000,78.000000000000000,10.100000000000000,12.220000000000001,,15.350000000000000,a,20.000000000000000,80.000000000000000,52.200000000000003,,,,,,52.200000000000003,SMU 100562
465,c702ae55-17f3-3edc-a246-e86752c28b86,NM-06109,34.939871099999998,-106.147571200000002,,6N/6E-28,,NM,Basin and Range,Location based on Northing and Easting in 15 minute quad,1/21/1980 0:00:00,,2091.000000000000000,33.000000000000000,,11.800000000000001,12.240000000000000,,12.430000000000000,a,20.000000000000000,30.000000000000000,19.000000000000000,,,,,,19.000000000000000,SMU 100562
466,c2b1ca84-89da-324a-ab30-2d879fbc23c8,NM-06113,34.202186699999999,-106.433374299999997,,2S/4E-28,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/22/1980 0:00:00,,1729.000000000000000,42.000000000000000,32.000000000000000,12.300000000000001,13.690000000000000,,15.840000000000000,a,30.000000000000000,42.000000000000000,70.000000000000000,,,,,,70.000000000000000,SMU 100562
467,dc8aa002-f752-3cbc-a066-67095272f0ab,NM-06115,34.175685999999999,-106.714682199999999,,2S/2E-11,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/23/1980 0:00:00,,1671.000000000000000,67.000000000000000,45.000000000000000,14.199999999999999,16.730000000000000,,19.719999999999999,a,20.000000000000000,67.000000000000000,63.600000000000001,,,,,,63.600000000000001,SMU 100562
468,67681ab4-a36d-3a5e-95e7-5e834b5055ed,NM-06120,34.036286400000002,-107.332998900000007,,3S/5W-27,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/25/1980 0:00:00,,2095.000000000000000,180.000000000000000,,12.900000000000000,14.609999999999999,,25.100000000000001,a,20.000000000000000,180.000000000000000,65.599999999999994,,,,,,65.599999999999994,SMU 100562
469,5dea17e7-4e6f-3001-bb7e-eb7672fd0243,NM-06133,34.270179499999998,-107.595907999999994,,1S/7W-30,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/28/1980 0:00:00,,2138.000000000000000,69.000000000000000,65.000000000000000,12.199999999999999,12.779999999999999,,15.550000000000001,a,20.000000000000000,69.000000000000000,56.500000000000000,,,,,,56.500000000000000,SMU 100562
470,a432a0f4-e80f-35df-9c0d-134f58c62e29,NM-06138,34.251984700000001,-106.607379699999996,,1S/3E-2,,NM,Basin and Range,Location based on Northing and Easting in 7.5 minute quad,1/22/1980 0:00:00,,1777.000000000000000,30.500000000000000,0.000000000000000,14.300000000000001,15.350000000000000,,15.859999999999999,a,20.000000000000000,30.000000000000000,51.000000000000000,,,,,,51.000000000000000,SMU 100562
