OID_,Latitude,Longitude
11677,34.287505442139157,-108.187510290046376
11678,34.287505443479112,-108.162510284737152
11679,34.287505444818763,-108.137510279425342
11680,34.287505446158150,-108.112510274110917
11681,34.287505447497196,-108.087510268793991
11682,34.287505448835972,-108.062510263474437
11683,34.287505450174464,-108.037510258152366
11684,34.287505451512608,-108.012510252827710
11685,34.287505452850503,-107.987510247500467
11686,34.287505454188064,-107.962510242170694
11687,34.287505455525341,-107.937510236838307
11688,34.287505456862320,-107.912510231503418
11689,34.287505458198993,-107.887510226165972
11690,34.287505459535382,-107.862510220825897
11691,34.287505460871451,-107.837510215483320
11692,34.287505462207221,-107.812510210138129
11693,34.287505463542701,-107.787510204790436
11694,34.287505464877881,-107.762510199440200
11695,34.287505466212735,-107.737510194087321
11696,34.287505467547327,-107.712510188731983
11697,34.287505468881591,-107.687510183374002
11698,34.287505470215564,-107.662510178013548
11699,34.287505471549245,-107.637510172650536
11700,34.287505472882600,-107.612510167284924
11701,34.287505474215656,-107.587510161916811
11702,34.287505475548407,-107.562510156546097
11703,34.287505476880881,-107.537510151172881
11704,34.287505478213035,-107.512510145797137
11705,34.287505479544876,-107.487510140418792
11706,34.287505480876433,-107.462510135037945
11707,34.287505482207671,-107.437510129654513
11708,34.287505483538602,-107.412510124268564
11709,34.287505484869229,-107.387510118880101
11710,34.287505486199564,-107.362510113489037
11711,34.287505487529586,-107.337510108095486
11712,34.287505488859303,-107.312510102699349
11713,34.287505490188714,-107.287510097300725
11714,34.287505491517820,-107.262510091899571
11715,34.287505492846613,-107.237510086495831
11716,34.287505494175115,-107.212510081089619
11717,34.287505495503304,-107.187510075680791
11718,34.287505496831173,-107.162510070269491
11719,34.287505498158737,-107.137510064855690
11720,34.287505499486024,-107.112510059439259
11721,34.287505500812969,-107.087510054020385
11722,34.287505502139624,-107.062510048598924
11723,34.287505503465951,-107.037510043175004
11724,34.287505504791987,-107.012510037748541
11725,34.287505506117718,-106.987510032319506
11726,34.287505507443122,-106.962510026887983
11727,34.287505508768234,-106.937510021453917
11728,34.287505510093034,-106.912510016017350
11729,34.287505511417514,-106.887510010578282
11730,34.287505512741696,-106.862510005136642
11731,34.287505514065558,-106.837509999692543
11732,34.287505515389114,-106.812509994245858
11733,34.287505516712365,-106.787509988796728
11734,34.287505518035296,-106.762509983345069
11735,34.287505519357929,-106.737509977890824
11736,34.287505520680234,-106.712509972434148
11737,34.287505522002242,-106.687509966974886
11738,34.287505523323915,-106.662509961513194
11739,34.287505524645297,-106.637509956048973
11740,34.287505525966360,-106.612509950582194
11741,34.287505527287124,-106.587509945112956
11742,34.287505528607554,-106.562509939641160
11743,34.287505529927685,-106.537509934166906
11744,34.287505531247490,-106.512509928690179
11745,34.287505532566996,-106.487509923210851
11746,34.287505533886190,-106.462509917729108
11747,34.287505535205050,-106.437509912244792
11748,34.312505400020513,-109.037510470985367
11749,34.312505401372611,-109.012510465763739
11750,34.312505402724454,-108.987510460539454
11751,34.312505404075978,-108.962510455312625
11752,34.312505405427224,-108.937510450083153
11753,34.312505406778172,-108.912510444851108
11754,34.312505408128857,-108.887510439616491
11755,34.312505409479222,-108.862510434379189
11756,34.312505410829303,-108.837510429139357
11757,34.312505412179092,-108.812510423896867
11758,34.312505413528612,-108.787510418651834
11759,34.312505414877805,-108.762510413404215
11760,34.312505416226720,-108.737510408153923
11761,34.312505417575345,-108.712510402901088
11762,34.312505418923678,-108.687510397645624
11763,34.312505420271727,-108.662510392387631
11764,34.312505421619477,-108.637510387127023
11765,34.312505422966936,-108.612510381863785
11766,34.312505424314097,-108.587510376598004
11767,34.312505425660973,-108.562510371329566
11768,34.312505427007544,-108.537510366058612
11769,34.312505428353816,-108.512510360785086
11770,34.312505429699819,-108.487510355508903
11771,34.312505431045494,-108.462510350230176
11772,34.312505432390900,-108.437510344948819
11773,34.312505433736000,-108.412510339664948
11774,34.312505435080809,-108.387510334378476
11775,34.312505436425326,-108.362510329089375
11776,34.312505437769524,-108.337510323797744
11777,34.312505439113465,-108.312510318503485
11778,34.312505440457073,-108.287510313206724
11779,34.312505441800418,-108.262510307907363
11780,34.312505443143436,-108.237510302605358
11781,34.312505444486156,-108.212510297300852
11782,34.312505445828599,-108.187510291993704
11783,34.312505447170729,-108.162510286684054
11784,34.312505448512567,-108.137510281371831
11785,34.312505449854122,-108.112510276056980
11786,34.312505451195349,-108.087510270739614
11787,34.312505452536300,-108.062510265419618
11788,34.312505453876945,-108.037510260097108
11789,34.312505455217291,-108.012510254772039
11790,34.312505456557339,-107.987510249444341
11791,34.312505457897082,-107.962510244114142
11792,34.312505459236526,-107.937510238781314
11793,34.312505460575679,-107.912510233445985
11794,34.312505461914526,-107.887510228108098
11795,34.312505463253068,-107.862510222767597
11796,34.312505464591311,-107.837510217424580
11797,34.312505465929256,-107.812510212078948
11798,34.312505467266895,-107.787510206730829
11799,34.312505468604236,-107.762510201380138
11800,34.312505469941286,-107.737510196026832
11801,34.312505471278008,-107.712510190671068
11802,34.312505472614440,-107.687510185312647
11803,34.312505473950559,-107.662510179951752
11804,34.312505475286407,-107.637510174588300
11805,34.312505476621922,-107.612510169222247
11806,34.312505477957146,-107.587510163853679
11807,34.312505479292071,-107.562510158482539
11808,34.312505480626683,-107.537510153108883
11809,34.312505481960969,-107.512510147732698
11810,34.312505483294984,-107.487510142353898
11811,34.312505484628687,-107.462510136972611
11812,34.312505485962070,-107.437510131588724
11813,34.312505487295176,-107.412510126202363
11814,34.312505488627949,-107.387510120813445
11815,34.312505489960422,-107.362510115421941
11816,34.312505491292598,-107.337510110027964
11817,34.312505492624453,-107.312510104631357
11818,34.312505493956031,-107.287510099232307
11819,34.312505495287269,-107.262510093830713
11820,34.312505496618215,-107.237510088426504
11821,34.312505497948862,-107.212510083019836
11822,34.312505499279190,-107.187510077610582
11823,34.312505500609205,-107.162510072198828
11824,34.312505501938915,-107.137510066784571
11825,34.312505503268326,-107.112510061367715
11826,34.312505504597425,-107.087510055948385
11827,34.312505505926197,-107.062510050526470
11828,34.312505507254677,-107.037510045102110
11829,34.312505508582859,-107.012510039675192
11830,34.312505509910707,-106.987510034245716
11831,34.312505511238271,-106.962510028813739
11832,34.312505512565508,-106.937510023379218
11833,34.312505513892440,-106.912510017942211
11834,34.312505515219051,-106.887510012502702
11835,34.312505516545372,-106.862510007060592
11836,34.312505517871344,-106.837510001616053
11837,34.312505519197046,-106.812509996168899
11838,34.312505520522414,-106.787509990719315
11839,34.312505521847463,-106.762509985267201
11840,34.312505523172227,-106.737509979812529
11841,34.312505524496657,-106.712509974355385
11842,34.312505525820796,-106.687509968895682
11843,34.312505527144594,-106.662509963433521
11844,34.312505528468073,-106.637509957968845
11845,34.312505529791288,-106.612509952501611
11846,34.312505531114155,-106.587509947031919
11847,34.312505532436717,-106.562509941559682
11848,34.312505533758944,-106.537509936084973
11849,34.312505535080881,-106.512509930607777
11850,34.312505536402483,-106.487509925128009
11851,34.312505537723801,-106.462509919645797
11852,34.312505539044786,-106.437509914161026
11853,34.337505403633095,-109.037510472951553
11854,34.337505404987418,-109.012510467729513
11855,34.337505406341457,-108.987510462504801
11856,34.337505407695183,-108.962510457277560
11857,34.337505409048639,-108.937510452047647
11858,34.337505410401810,-108.912510446815205
11859,34.337505411754684,-108.887510441580147
11860,34.337505413107266,-108.862510436342433
11861,34.337505414459564,-108.837510431102160
11862,34.337505415811542,-108.812510425859259
11863,34.337505417163250,-108.787510420613799
11864,34.337505418514674,-108.762510415365753
11865,34.337505419865778,-108.737510410115036
11866,34.337505421216605,-108.712510404861803
11867,34.337505422567133,-108.687510399605898
11868,34.337505423917378,-108.662510394347478
11869,34.337505425267324,-108.637510389086444
11870,34.337505426616964,-108.612510383822780
11871,34.337505427966342,-108.587510378556559
11872,34.337505429315392,-108.562510373287694
11873,34.337505430664159,-108.537510368016342
11874,34.337505432012641,-108.512510362742361
11875,34.337505433360803,-108.487510357465752
11876,34.337505434708689,-108.462510352186598
11877,34.337505436056283,-108.437510346904816
11878,34.337505437403571,-108.412510341620518
11879,34.337505438750554,-108.387510336333605
11880,34.337505440097267,-108.362510331044078
11881,34.337505441443660,-108.337510325752021
11882,34.337505442789755,-108.312510320457321
11883,34.337505444135559,-108.287510315160134
11884,34.337505445481078,-108.262510309860332
11885,34.337505446826285,-108.237510304557915
11886,34.337505448171200,-108.212510299252955
11887,34.337505449515817,-108.187510293945394
11888,34.337505450860128,-108.162510288635303
11889,34.337505452204148,-108.137510283322641
11890,34.337505453547848,-108.112510278007349
11891,34.337505454891271,-108.087510272689556
11892,34.337505456234410,-108.062510267369120
11893,34.337505457577208,-108.037510262046183
11894,34.337505458919736,-108.012510256720674
11895,34.337505460261966,-107.987510251392550
11896,34.337505461603882,-107.962510246061910
11897,34.337505462945494,-107.937510240728642
11898,34.337505464286807,-107.912510235392887
11899,34.337505465627821,-107.887510230054559
11900,34.337505466968530,-107.862510224713617
11901,34.337505468308947,-107.837510219370174
11902,34.337505469649045,-107.812510214024101
11903,34.337505470988852,-107.787510208675513
11904,34.337505472328367,-107.762510203324410
11905,34.337505473667576,-107.737510197970664
11906,34.337505475006466,-107.712510192614431
11907,34.337505476345058,-107.687510187255597
11908,34.337505477683358,-107.662510181894248
11909,34.337505479021324,-107.637510176530355
11910,34.337505480359013,-107.612510171163862
11911,34.337505481696383,-107.587510165794853
11912,34.337505483033468,-107.562510160423273
11913,34.337505484370240,-107.537510155049176
11914,34.337505485706686,-107.512510149672536
11915,34.337505487042854,-107.487510144293296
11916,34.337505488378710,-107.462510138911583
11917,34.337505489714246,-107.437510133527255
11918,34.337505491049491,-107.412510128140440
11919,34.337505492384423,-107.387510122751081
11920,34.337505493719036,-107.362510117359122
11921,34.337505495053364,-107.337510111964690
11922,34.337505496387372,-107.312510106567657
11923,34.337505497721075,-107.287510101168138
11924,34.337505499054473,-107.262510095766118
11925,34.337505500387572,-107.237510090361468
11926,34.337505501720344,-107.212510084954346
11927,34.337505503052824,-107.187510079544637
11928,34.337505504384978,-107.162510074132442
11929,34.337505505716841,-107.137510068717731
11930,34.337505507048377,-107.112510063300434
11931,34.337505508379635,-107.087510057880650
11932,34.337505509710539,-107.062510052458293
11933,34.337505511041151,-107.037510047033464
11934,34.337505512371450,-107.012510041606106
11935,34.337505513701458,-106.987510036176175
11936,34.337505515031147,-106.962510030743758
11937,34.337505516360508,-106.937510025308782
11938,34.337505517689578,-106.912510019871320
11939,34.337505519018322,-106.887510014431356
11940,34.337505520346760,-106.862510008988806
11941,34.337505521674892,-106.837510003543798
11942,34.337505523002697,-106.812509998096203
11943,34.337505524330204,-106.787509992646164
11944,34.337505525657384,-106.762509987193596
11945,34.337505526984266,-106.737509981738469
11946,34.337505528310828,-106.712509976280870
11947,34.337505529637070,-106.687509970820699
11948,34.337505530963007,-106.662509965358097
11949,34.337505532288631,-106.637509959892981
11950,34.337505533613921,-106.612509954425278
11951,34.337505534938913,-106.587509948955116
11952,34.337505536263592,-106.562509943482439
11953,34.337505537587944,-106.537509938007261
11954,34.337505538912012,-106.512509932529596
11955,34.337505540235732,-106.487509927049373
11956,34.337505541559139,-106.462509921566706
11957,34.337505542882248,-106.437509916081481
11958,34.362505407243546,-109.037510474922144
11959,34.362505408600086,-109.012510469699677
11960,34.362505409956327,-108.987510464474539
11961,34.362505411312284,-108.962510459246886
11962,34.362505412667929,-108.937510454016547
11963,34.362505414023303,-108.912510448783678
11964,34.362505415378379,-108.887510443548209
11965,34.362505416733164,-108.862510438310068
11966,34.362505418087650,-108.837510433069369
11967,34.362505419441860,-108.812510427826041
11968,34.362505420795749,-108.787510422580155
11969,34.362505422149368,-108.762510417331683
11970,34.362505423502682,-108.737510412080539
11971,34.362505424855705,-108.712510406826866
11972,34.362505426208429,-108.687510401570549
11973,34.362505427560876,-108.662510396311689
11974,34.362505428912996,-108.637510391050228
11975,34.362505430264861,-108.612510385786123
11976,34.362505431616420,-108.587510380519504
11977,34.362505432967666,-108.562510375250213
11978,34.362505434318621,-108.537510369978406
11979,34.362505435669298,-108.512510364704013
11980,34.362505437019657,-108.487510359426963
11981,34.362505438369723,-108.462510354147383
11982,34.362505439719492,-108.437510348865175
11983,34.362505441068976,-108.412510343580436
11984,34.362505442418161,-108.387510338293097
11985,34.362505443767049,-108.362510333003129
11986,34.362505445115616,-108.337510327710646
11987,34.362505446463906,-108.312510322415520
11988,34.362505447811905,-108.287510317117892
11989,34.362505449159599,-108.262510311817664
11990,34.362505450507001,-108.237510306514793
11991,34.362505451854076,-108.212510301209420
11992,34.362505453200868,-108.187510295901433
11993,34.362505454547360,-108.162510290590888
11994,34.362505455893562,-108.137510285277799
11995,34.362505457239443,-108.112510279962066
11996,34.362505458585048,-108.087510274643833
11997,34.362505459930347,-108.062510269322971
11998,34.362505461275326,-108.037510263999593
11999,34.362505462620021,-108.012510258673643
12000,34.362505463964411,-107.987510253345079
12001,34.362505465308494,-107.962510248013999
12002,34.362505466652287,-107.937510242680304
12003,34.362505467995767,-107.912510237344108
12004,34.362505469338956,-107.887510232005340
12005,34.362505470681839,-107.862510226663957
12006,34.362505472024409,-107.837510221320059
12007,34.362505473366689,-107.812510215973560
12008,34.362505474708648,-107.787510210624546
12009,34.362505476050309,-107.762510205272989
12010,34.362505477391686,-107.737510199918802
12011,34.362505478732750,-107.712510194562142
12012,34.362505480073487,-107.687510189202840
12013,34.362505481413940,-107.662510183841064
12014,34.362505482754088,-107.637510178476731
12015,34.362505484093937,-107.612510173109797
12016,34.362505485433459,-107.587510167740348
12017,34.362505486772704,-107.562510162368326
12018,34.362505488111616,-107.537510156993775
12019,34.362505489450221,-107.512510151616695
12020,34.362505490788543,-107.487510146237014
12021,34.362505492126544,-107.462510140854846
12022,34.362505493464241,-107.437510135470063
12023,34.362505494801624,-107.412510130082808
12024,34.362505496138709,-107.387510124692994
12025,34.362505497475489,-107.362510119300595
12026,34.362505498811956,-107.337510113905722
12027,34.362505500148117,-107.312510108508235
12028,34.362505501483966,-107.287510103108289
12029,34.362505502819509,-107.262510097705800
12030,34.362505504154718,-107.237510092300695
12031,34.362505505489665,-107.212510086893133
12032,34.362505506824277,-107.187510081482969
12033,34.362505508158577,-107.162510076070333
12034,34.362505509492564,-107.137510070655168
12035,34.362505510826246,-107.112510065237416
12036,34.362505512159622,-107.087510059817191
12037,34.362505513492692,-107.062510054394380
12038,34.362505514825429,-107.037510048969096
12039,34.362505516157867,-107.012510043541283
12040,34.362505517490021,-106.987510038110912
12041,34.362505518821820,-106.962510032678040
12042,34.362505520153327,-106.937510027242610
12043,34.362505521484529,-106.912510021804692
12044,34.362505522815397,-106.887510016364274
12045,34.362505524145952,-106.862510010921270
12046,34.362505525476223,-106.837510005475806
12047,34.362505526806167,-106.812510000027757
12048,34.362505528135785,-106.787509994577263
12049,34.362505529465096,-106.762509989124240
12050,34.362505530794103,-106.737509983668645
12051,34.362505532122796,-106.712509978210591
12052,34.362505533451163,-106.687509972749979
12053,34.362505534779210,-106.662509967286908
12054,34.362505536106951,-106.637509961821323
12055,34.362505537434387,-106.612509956353179
12056,34.362505538761489,-106.587509950882563
12057,34.362505540088272,-106.562509945409403
12058,34.362505541414748,-106.537509939933784
12059,34.362505542740919,-106.512509934455665
12060,34.362505544066764,-106.487509928974987
12061,34.362505545392288,-106.462509923491851
12062,34.362505546717507,-106.437509918006157
12063,34.387505410851752,-109.037510476897125
12064,34.387505412210487,-109.012510471674233
12065,34.387505413568952,-108.987510466448697
12066,34.387505414927105,-108.962510461220603
12067,34.387505416284966,-108.937510455989838
12068,34.387505417642551,-108.912510450756542
12069,34.387505418999822,-108.887510445520647
12070,34.387505420356803,-108.862510440282080
12071,34.387505421713499,-108.837510435040969
12072,34.387505423069882,-108.812510429797200
12073,34.387505424426010,-108.787510424550888
12074,34.387505425781811,-108.762510419301989
12075,34.387505427137327,-108.737510414050433
12076,34.387505428492545,-108.712510408796319
12077,34.387505429847472,-108.687510403539576
12078,34.387505431202115,-108.662510398280290
12079,34.387505432556438,-108.637510393018388
12080,34.387505433910484,-108.612510387753872
12081,34.387505435264231,-108.587510382486798
12082,34.387505436617658,-108.562510377217080
12083,34.387505437970816,-108.537510371944848
12084,34.387505439323689,-108.512510366670014
12085,34.387505440676222,-108.487510361392538
12086,34.387505442028491,-108.462510356112531
12087,34.387505443380448,-108.437510350829882
12088,34.387505444732120,-108.412510345544703
12089,34.387505446083495,-108.387510340256952
12090,34.387505447434563,-108.362510334966558
12091,34.387505448785326,-108.337510329673634
12092,34.387505450135784,-108.312510324378067
12093,34.387505451485964,-108.287510319079999
12094,34.387505452835825,-108.262510313779330
12095,34.387505454185401,-108.237510308476061
12096,34.387505455534672,-108.212510303170234
12097,34.387505456883645,-108.187510297861792
12098,34.387505458232312,-108.162510292550834
12099,34.387505459580694,-108.137510287237291
12100,34.387505460928764,-108.112510281921146
12101,34.387505462276522,-108.087510276602472
12102,34.387505463623988,-108.062510271281155
12103,34.387505464971156,-108.037510265957337
12104,34.387505466318025,-108.012510260630961
12105,34.387505467664575,-107.987510255301956
12106,34.387505469010847,-107.962510249970435
12107,34.387505470356786,-107.937510244636300
12108,34.387505471702461,-107.912510239299664
12109,34.387505473047788,-107.887510233960455
12110,34.387505474392825,-107.862510228618618
12111,34.387505475737591,-107.837510223274293
12112,34.387505477082016,-107.812510217927340
12113,34.387505478426149,-107.787510212577899
12114,34.387505479769985,-107.762510207225887
12115,34.387505481113521,-107.737510201871274
12116,34.387505482456739,-107.712510196514145
12117,34.387505483799643,-107.687510191154416
12118,34.387505485142249,-107.662510185792200
12119,34.387505486484542,-107.637510180427412
12120,34.387505487826552,-107.612510175060024
12121,34.387505489168241,-107.587510169690134
12122,34.387505490509625,-107.562510164317658
12123,34.387505491850710,-107.537510158942681
12124,34.387505493191483,-107.512510153565159
12125,34.387505494531943,-107.487510148185009
12126,34.387505495872084,-107.462510142802401
12127,34.387505497211933,-107.437510137417178
12128,34.387505498551469,-107.412510132029482
12129,34.387505499890700,-107.387510126639214
12130,34.387505501229626,-107.362510121246373
12131,34.387505502568239,-107.337510115851046
12132,34.387505503906560,-107.312510110453104
12133,34.387505505244548,-107.287510105052704
12134,34.387505506582222,-107.262510099649759
12135,34.387505507919592,-107.237510094244215
12136,34.387505509256670,-107.212510088836211
12137,34.387505510593421,-107.187510083425607
12138,34.387505511929874,-107.162510078012502
12139,34.387505513265992,-107.137510072596882
12140,34.387505514601820,-107.112510067178690
12141,34.387505515937328,-107.087510061758010
12142,34.387505517272530,-107.062510056334744
12143,34.387505518607412,-107.037510050909006
12144,34.387505519941968,-107.012510045480738
12145,34.387505521276246,-106.987510040049898
12146,34.387505522610198,-106.962510034616585
12147,34.387505523943830,-106.937510029180686
12148,34.387505525277163,-106.912510023742328
12149,34.387505526610170,-106.887510018301455
12150,34.387505527942849,-106.862510012857996
12151,34.387505529275231,-106.837510007412078
12152,34.387505530607321,-106.812510001963574
12153,34.387505531939063,-106.787509996512625
12154,34.387505533270506,-106.762509991059147
12155,34.387505534601630,-106.737509985603083
12156,34.387505535932441,-106.712509980144574
12157,34.387505537262925,-106.687509974683508
12158,34.387505538593089,-106.662509969219968
12159,34.387505539922962,-106.637509963753942
12160,34.387505541252509,-106.612509958285330
12161,34.387505542581742,-106.587509952814258
12162,34.387505543910656,-106.562509947340644
12163,34.387505545239236,-106.537509941864556
12164,34.387505546567525,-106.512509936385968
12165,34.387505547895472,-106.487509930904821
12166,34.387505549223114,-106.462509925421244
12167,34.387505550550443,-106.437509919935081
12168,34.412505414457812,-109.037510478876527
12169,34.412505415818764,-109.012510473653208
12170,34.412505417179403,-108.987510468427232
12171,34.412505418539780,-108.962510463198726
12172,34.412505419899851,-108.937510457967534
12173,34.412505421259617,-108.912510452733812
12174,34.412505422619091,-108.887510447497490
12175,34.412505423978288,-108.862510442258497
12176,34.412505425337180,-108.837510437016945
12177,34.412505426695780,-108.812510431772751
12178,34.412505428054082,-108.787510426526012
12179,34.412505429412100,-108.762510421276687
12180,34.412505430769819,-108.737510416024691
12181,34.412505432127240,-108.712510410770150
12182,34.412505433484363,-108.687510405512981
12183,34.412505434841187,-108.662510400253268
12184,34.412505436197698,-108.637510394990940
12185,34.412505437553939,-108.612510389725983
12186,34.412505438909882,-108.587510384458483
12187,34.412505440265519,-108.562510379188325
12188,34.412505441620851,-108.537510373915651
12189,34.412505442975913,-108.512510368640406
12190,34.412505444330655,-108.487510363362489
12191,34.412505445685099,-108.462510358082056
12192,34.412505447039244,-108.437510352798967
12193,34.412505448393091,-108.412510347513361
12194,34.412505449746639,-108.387510342225156
12195,34.412505451099904,-108.362510336934321
12196,34.412505452452848,-108.337510331640971
12197,34.412505453805487,-108.312510326344977
12198,34.412505455157856,-108.287510321046469
12199,34.412505456509898,-108.262510315745374
12200,34.412505457861641,-108.237510310441635
12201,34.412505459213115,-108.212510305135396
12202,34.412505460564269,-108.187510299826513
12203,34.412505461915103,-108.162510294515101
12204,34.412505463265646,-108.137510289201131
12205,34.412505464615883,-108.112510283884532
12206,34.412505465965829,-108.087510278565432
12207,34.412505467315469,-108.062510273243674
12208,34.412505468664811,-108.037510267919430
12209,34.412505470013841,-108.012510262592599
12210,34.412505471362579,-107.987510257263153
12211,34.412505472710990,-107.962510251931192
12212,34.412505474059131,-107.937510246596617
12213,34.412505475406938,-107.912510241259525
12214,34.412505476754468,-107.887510235919891
12215,34.412505478101664,-107.862510230577612
12216,34.412505479448583,-107.837510225232862
12217,34.412505480795190,-107.812510219885453
12218,34.412505482141469,-107.787510214535544
12219,34.412505483487472,-107.762510209183105
12220,34.412505484833147,-107.737510203828037
12221,34.412505486178532,-107.712510198470483
12222,34.412505487523596,-107.687510193110299
12223,34.412505488868369,-107.662510187747642
12224,34.412505490212837,-107.637510182382414
12225,34.412505491556985,-107.612510177014585
12226,34.412505492900841,-107.587510171644240
12227,34.412505494244364,-107.562510166271323
12228,34.412505495587595,-107.537510160895877
12229,34.412505496930542,-107.512510155517916
12230,34.412505498273134,-107.487510150137325
12231,34.412505499615442,-107.462510144754262
12232,34.412505500957437,-107.437510139368598
12233,34.412505502299140,-107.412510133980447
12234,34.412505503640503,-107.387510128589724
12235,34.412505504981567,-107.362510123196429
12236,34.412505506322333,-107.337510117800662
12237,34.412505507662779,-107.312510112402279
12238,34.412505509002912,-107.287510107001424
12239,34.412505510342740,-107.262510101598011
12240,34.412505511682262,-107.237510096192025
12241,34.412505513021458,-107.212510090783567
12242,34.412505514360362,-107.187510085372494
12243,34.412505515698953,-107.162510079958949
12244,34.412505517037218,-107.137510074542888
12245,34.412505518375177,-107.112510069124227
12246,34.412505519712823,-107.087510063703093
12247,34.412505521050164,-107.062510058279372
12248,34.412505522387193,-107.037510052853193
12249,34.412505523723887,-107.012510047424456
12250,34.412505525060283,-106.987510041993175
12251,34.412505526396373,-106.962510036559394
12252,34.412505527732122,-106.937510031123054
12253,34.412505529067580,-106.912510025684227
12254,34.412505530402733,-106.887510020242900
12255,34.412505531737537,-106.862510014798971
12256,34.412505533072050,-106.837510009352599
12257,34.412505534406243,-106.812510003903640
12258,34.412505535740124,-106.787509998452222
12259,34.412505537073699,-106.762509992998289
12260,34.412505538406961,-106.737509987541785
12261,34.412505539739868,-106.712509982082821
12262,34.412505541072477,-106.687509976621271
12263,34.412505542404780,-106.662509971157291
12264,34.412505543736764,-106.637509965690796
12265,34.412505545068434,-106.612509960221715
12266,34.412505546399764,-106.587509954750189
12267,34.412505547730802,-106.562509949276105
12268,34.412505549061507,-106.537509943799563
12269,34.412505550391884,-106.512509938320520
12270,34.412505551721971,-106.487509932838904
12271,34.412505553051723,-106.462509927354859
12272,34.412505554381156,-106.437509921868227
12273,34.437505418061612,-109.037510480860320
12274,34.437505419424760,-109.012510475636603
12275,34.437505420787623,-108.987510470410186
12276,34.437505422150195,-108.962510465181239
12277,34.437505423512462,-108.937510459949635
12278,34.437505424874452,-108.912510454715488
12279,34.437505426236129,-108.887510449478711
12280,34.437505427597536,-108.862510444239291
12281,34.437505428958616,-108.837510438997313
12282,34.437505430319426,-108.812510433752692
12283,34.437505431679924,-108.787510428505527
12284,34.437505433040116,-108.762510423255762
12285,34.437505434400030,-108.737510418003353
12286,34.437505435759654,-108.712510412748387
12287,34.437505437118979,-108.687510407490763
12288,34.437505438477984,-108.662510402230623
12289,34.437505439836727,-108.637510396967869
12290,34.437505441195142,-108.612510391702486
12291,34.437505442553274,-108.587510386434545
12292,34.437505443911100,-108.562510381163960
12293,34.437505445268627,-108.537510375890861
12294,34.437505446625863,-108.512510370615161
12295,34.437505447982801,-108.487510365336817
12296,34.437505449339426,-108.462510360055930
12297,34.437505450695767,-108.437510354772428
12298,34.437505452051802,-108.412510349486382
12299,34.437505453407532,-108.387510344197750
12300,34.437505454762963,-108.362510338906461
12301,34.437505456118110,-108.337510333612684
12302,34.437505457472938,-108.312510328316250
12303,34.437505458827466,-108.287510323017287
12304,34.437505460181704,-108.262510317715765
12305,34.437505461535650,-108.237510312411601
12306,34.437505462889263,-108.212510307104907
12307,34.437505464242584,-108.187510301795598
12308,34.437505465595621,-108.162510296483745
12309,34.437505466948338,-108.137510291169335
12310,34.437505468300749,-108.112510285852295
12311,34.437505469652876,-108.087510280532740
12312,34.437505471004677,-108.062510275210556
12313,34.437505472356186,-108.037510269885857
12314,34.437505473707382,-108.012510264558586
12315,34.437505475058288,-107.987510259228713
12316,34.437505476408887,-107.962510253896298
12317,34.437505477759188,-107.937510248561281
12318,34.437505479109163,-107.912510243223750
12319,34.437505480458846,-107.887510237883660
12320,34.437505481808223,-107.862510232540942
12321,34.437505483157302,-107.837510227195736
12322,34.437505484506062,-107.812510221847901
12323,34.437505485854516,-107.787510216497552
12324,34.437505487202657,-107.762510211144658
12325,34.437505488550528,-107.737510205789135
12326,34.437505489898044,-107.712510200431140
12327,34.437505491245290,-107.687510195070516
12328,34.437505492592202,-107.662510189707390
12329,34.437505493938822,-107.637510184341721
12330,34.437505495285123,-107.612510178973452
12331,34.437505496631132,-107.587510173602666
12332,34.437505497976822,-107.562510168229281
12333,34.437505499322221,-107.537510162853408
12334,34.437505500667278,-107.512510157474978
12335,34.437505502012044,-107.487510152093947
12336,34.437505503356505,-107.462510146710429
12337,34.437505504700638,-107.437510141324324
12338,34.437505506044467,-107.412510135935705
12339,34.437505507388011,-107.387510130544555
12340,34.437505508731213,-107.362510125150791
12341,34.437505510074125,-107.337510119754583
12342,34.437505511416717,-107.312510114355746
12343,34.437505512758996,-107.287510108954422
12344,34.437505514100977,-107.262510103550582
12345,34.437505515442631,-107.237510098144142
12346,34.437505516783972,-107.212510092735215
12347,34.437505518125000,-107.187510087323687
12348,34.437505519465731,-107.162510081909687
12349,34.437505520806141,-107.137510076493172
12350,34.437505522146253,-107.112510071074055
12351,34.437505523486024,-107.087510065652467
12352,34.437505524825490,-107.062510060228306
12353,34.437505526164649,-107.037510054801658
12354,34.437505527503497,-107.012510049372466
12355,34.437505528842010,-106.987510043940716
12356,34.437505530180225,-106.962510038506480
12357,34.437505531518120,-106.937510033069685
12358,34.437505532855702,-106.912510027630404
12359,34.437505534192972,-106.887510022188607
12360,34.437505535529915,-106.862510016744238
12361,34.437505536866553,-106.837510011297397
12362,34.437505538202871,-106.812510005847983
12363,34.437505539538869,-106.787510000396111
12364,34.437505540874561,-106.762509994941695
12365,34.437505542209941,-106.737509989484735
12366,34.437505543544994,-106.712509984025317
12367,34.437505544879720,-106.687509978563313
12368,34.437505546214140,-106.662509973098864
12369,34.437505547548220,-106.637509967631900
12370,34.437505548882015,-106.612509962162363
12371,34.437505550215484,-106.587509956690369
12372,34.437505551548618,-106.562509951215830
12373,34.437505552881440,-106.537509945738805
12374,34.437505554213956,-106.512509940259307
12375,34.437505555546153,-106.487509934777236
